date,region,metric,value
2053-01-02,MV,dosen_kumulativ,11494
2053-01-02,MV,indikation_alter_dosen,178
2053-01-02,MV,indikation_beruf_dosen,6583
2053-01-02,MV,indikation_medizinisch_dosen,8
2053-01-02,MV,indikation_pflegeheim_dosen,4804
2053-01-02,MV,dosen_differenz_zum_vortag,
2053-01-02,NI,dosen_kumulativ,4962
2053-01-02,NI,indikation_alter_dosen,912
2053-01-02,NI,indikation_beruf_dosen,2641
2053-01-02,NI,indikation_medizinisch_dosen,982
2053-01-02,NI,indikation_pflegeheim_dosen,2918
2053-01-02,NI,dosen_differenz_zum_vortag,1017
2053-01-02,NW,dosen_kumulativ,48691
2053-01-02,NW,indikation_alter_dosen,0
2053-01-02,NW,indikation_beruf_dosen,18806
2053-01-02,NW,indikation_medizinisch_dosen,0
2053-01-02,NW,indikation_pflegeheim_dosen,29893
2053-01-02,NW,dosen_differenz_zum_vortag,13142
2053-01-02,RP,dosen_kumulativ,7248
2053-01-02,RP,indikation_alter_dosen,0
2053-01-02,RP,indikation_beruf_dosen,3516
2053-01-02,RP,indikation_medizinisch_dosen,0
2053-01-02,RP,indikation_pflegeheim_dosen,3732
2053-01-02,RP,dosen_differenz_zum_vortag,59
2053-01-02,SL,dosen_kumulativ,4149
2053-01-02,SL,indikation_alter_dosen,3122
2053-01-02,SL,indikation_beruf_dosen,495
2053-01-02,SL,indikation_medizinisch_dosen,0
2053-01-02,SL,indikation_pflegeheim_dosen,1580
2053-01-02,SL,dosen_differenz_zum_vortag,833
2053-01-02,SN,dosen_kumulativ,4343
2053-01-02,SN,indikation_alter_dosen,368
2053-01-02,SN,indikation_beruf_dosen,3535
2053-01-02,SN,indikation_medizinisch_dosen,1
2053-01-02,SN,indikation_pflegeheim_dosen,807
2053-01-02,SN,dosen_differenz_zum_vortag,343
2053-01-02,ST,dosen_kumulativ,12822
2053-01-02,ST,indikation_alter_dosen,4237
2053-01-02,ST,indikation_beruf_dosen,6194
2053-01-02,ST,indikation_medizinisch_dosen,546
2053-01-02,ST,indikation_pflegeheim_dosen,6410
2053-01-02,ST,dosen_differenz_zum_vortag,1051
2053-01-02,SH,dosen_kumulativ,8933
2053-01-02,SH,indikation_alter_dosen,2525
2053-01-02,SH,indikation_beruf_dosen,5136
2053-01-02,SH,indikation_medizinisch_dosen,2077
2053-01-02,SH,indikation_pflegeheim_dosen,3987
2053-01-02,SH,dosen_differenz_zum_vortag,969
2053-01-02,TH,dosen_kumulativ,810
2053-01-02,TH,indikation_alter_dosen,232
2053-01-02,TH,indikation_beruf_dosen,297
2053-01-02,TH,indikation_medizinisch_dosen,0
2053-01-02,TH,indikation_pflegeheim_dosen,413
2053-01-02,TH,dosen_differenz_zum_vortag,
2053-01-02,DE,dosen_kumulativ,238809
2053-01-02,DE,indikation_alter_dosen,56197
2053-01-02,DE,indikation_beruf_dosen,107019
2053-01-02,DE,indikation_medizinisch_dosen,7317
2053-01-02,DE,indikation_pflegeheim_dosen,103894
2053-01-02,DE,dosen_differenz_zum_vortag,40665
2053-01-03,BW,dosen_kumulativ,27454
2053-01-03,BW,indikation_alter_dosen,12584
2053-01-03,BW,indikation_beruf_dosen,8739
2053-01-03,BW,indikation_medizinisch_dosen,1469
2053-01-03,BW,indikation_pflegeheim_dosen,4932
2053-01-03,BW,dosen_differenz_zum_vortag,3390
2053-01-03,BY,dosen_kumulativ,66258
2053-01-03,BY,indikation_alter_dosen,15480
2053-01-03,BY,indikation_beruf_dosen,31755
2053-01-03,BY,indikation_medizinisch_dosen,1280
2053-01-03,BY,indikation_pflegeheim_dosen,23823
2053-01-03,BY,dosen_differenz_zum_vortag,8425
2053-01-03,BE,dosen_kumulativ,17758
2053-01-03,BE,indikation_alter_dosen,10507
2053-01-03,BE,indikation_beruf_dosen,6132
2053-01-03,BE,indikation_medizinisch_dosen,105
2053-01-03,BE,indikation_pflegeheim_dosen,11625
2053-01-03,BE,dosen_differenz_zum_vortag,935
2053-01-03,BB,dosen_kumulativ,3309
2053-01-03,BB,indikation_alter_dosen,204
2053-01-03,BB,indikation_beruf_dosen,3085
2053-01-03,BB,indikation_medizinisch_dosen,20
2053-01-03,BB,indikation_pflegeheim_dosen,224
2053-01-03,BB,dosen_differenz_zum_vortag,
2053-01-03,HB,dosen_kumulativ,1903
2053-01-03,HB,indikation_alter_dosen,824
2053-01-03,HB,indikation_beruf_dosen,506
2053-01-03,HB,indikation_medizinisch_dosen,9
2053-01-03,HB,indikation_pflegeheim_dosen,289
2053-01-03,HB,dosen_differenz_zum_vortag,66
2053-01-03,HH,dosen_kumulativ,4140
2053-01-03,HH,indikation_alter_dosen,1616
2053-01-03,HH,indikation_beruf_dosen,2189
2053-01-03,HH,indikation_medizinisch_dosen,0
2053-01-03,HH,indikation_pflegeheim_dosen,1953
2053-01-03,HH,dosen_differenz_zum_vortag,436
2053-01-03,HE,dosen_kumulativ,33405
2053-01-03,HE,indikation_alter_dosen,9387
2053-01-03,HE,indikation_beruf_dosen,19405
2053-01-03,HE,indikation_medizinisch_dosen,1185
2053-01-03,HE,indikation_pflegeheim_dosen,12955
2053-01-03,HE,dosen_differenz_zum_vortag,3320
2053-01-03,MV,dosen_kumulativ,11494
2053-01-03,MV,indikation_alter_dosen,178
2053-01-03,MV,indikation_beruf_dosen,6583
2053-01-03,MV,indikation_medizinisch_dosen,8
2053-01-03,MV,indikation_pflegeheim_dosen,4804
2053-01-03,MV,dosen_differenz_zum_vortag,
2053-01-03,NI,dosen_kumulativ,5394
2053-01-03,NI,indikation_alter_dosen,992
2053-01-03,NI,indikation_beruf_dosen,2822
2053-01-03,NI,indikation_medizinisch_dosen,1035
2053-01-03,NI,indikation_pflegeheim_dosen,3178
2053-01-03,NI,dosen_differenz_zum_vortag,432
2053-01-03,NW,dosen_kumulativ,53841
2053-01-03,NW,indikation_alter_dosen,0
2053-01-03,NW,indikation_beruf_dosen,21354
2053-01-03,NW,indikation_medizinisch_dosen,0
2053-01-03,NW,indikation_pflegeheim_dosen,32495
2053-01-03,NW,dosen_differenz_zum_vortag,3539
2053-01-03,RP,dosen_kumulativ,8282
2053-01-03,RP,indikation_alter_dosen,0
2053-01-03,RP,indikation_beruf_dosen,4213
2053-01-03,RP,indikation_medizinisch_dosen,0
2053-01-03,RP,indikation_pflegeheim_dosen,4069
2053-01-03,RP,dosen_differenz_zum_vortag,658
2053-01-03,SL,dosen_kumulativ,4149
2053-01-03,SL,indikation_alter_dosen,3122
2053-01-03,SL,indikation_beruf_dosen,495
2053-01-03,SL,indikation_medizinisch_dosen,0
2053-01-03,SL,indikation_pflegeheim_dosen,1580
2053-01-03,SL,dosen_differenz_zum_vortag,
2053-01-03,SN,dosen_kumulativ,4866
2053-01-03,SN,indikation_alter_dosen,487
2053-01-03,SN,indikation_beruf_dosen,3765
2053-01-03,SN,indikation_medizinisch_dosen,1
2053-01-03,SN,indikation_pflegeheim_dosen,1100
2053-01-03,SN,dosen_differenz_zum_vortag,523
2053-01-03,ST,dosen_kumulativ,13366
2053-01-03,ST,indikation_alter_dosen,4391
2053-01-03,ST,indikation_beruf_dosen,6446
2053-01-03,ST,indikation_medizinisch_dosen,562
2053-01-03,ST,indikation_pflegeheim_dosen,6702
2053-01-03,ST,dosen_differenz_zum_vortag,544
2053-01-03,SH,dosen_kumulativ,9557
2053-01-03,SH,indikation_alter_dosen,2801
2053-01-03,SH,indikation_beruf_dosen,5317
2053-01-03,SH,indikation_medizinisch_dosen,2325
2053-01-03,SH,indikation_pflegeheim_dosen,4512
2053-01-03,SH,dosen_differenz_zum_vortag,624
2053-01-03,TH,dosen_kumulativ,810
2053-01-03,TH,indikation_alter_dosen,232
2053-01-03,TH,indikation_beruf_dosen,297
2053-01-03,TH,indikation_medizinisch_dosen,0
2053-01-03,TH,indikation_pflegeheim_dosen,413
2053-01-03,TH,dosen_differenz_zum_vortag,
2053-01-03,DE,dosen_kumulativ,265986
2053-01-03,DE,indikation_alter_dosen,62805
2053-01-03,DE,indikation_beruf_dosen,123103
2053-01-03,DE,indikation_medizinisch_dosen,7999
2053-01-03,DE,indikation_pflegeheim_dosen,114654
2053-01-03,DE,dosen_differenz_zum_vortag,22892
2053-01-04,BW,dosen_kumulativ,32182
2053-01-04,BW,indikation_alter_dosen,15546
2053-01-04,BW,indikation_beruf_dosen,9828
2053-01-04,BW,indikation_medizinisch_dosen,1716
2053-01-04,BW,indikation_pflegeheim_dosen,5642
2053-01-04,BW,dosen_differenz_zum_vortag,4758
2053-01-04,BY,dosen_kumulativ,77876
2053-01-04,BY,indikation_alter_dosen,18188
2053-01-04,BY,indikation_beruf_dosen,38306
2053-01-04,BY,indikation_medizinisch_dosen,1554
2053-01-04,BY,indikation_pflegeheim_dosen,26500
2053-01-04,BY,dosen_differenz_zum_vortag,11618
2053-01-04,BE,dosen_kumulativ,19389
2053-01-04,BE,indikation_alter_dosen,11608
2053-01-04,BE,indikation_beruf_dosen,6783
2053-01-04,BE,indikation_medizinisch_dosen,105
2053-01-04,BE,indikation_pflegeheim_dosen,12575
2053-01-04,BE,dosen_differenz_zum_vortag,1631
2053-01-04,BB,dosen_kumulativ,3334
2053-01-04,BB,indikation_alter_dosen,227
2053-01-04,BB,indikation_beruf_dosen,3087
2053-01-04,BB,indikation_medizinisch_dosen,20
2053-01-04,BB,indikation_pflegeheim_dosen,224
2053-01-04,BB,dosen_differenz_zum_vortag,25
2053-01-04,HB,dosen_kumulativ,2653
2053-01-04,HB,indikation_alter_dosen,942
2053-01-04,HB,indikation_beruf_dosen,811
2053-01-04,HB,indikation_medizinisch_dosen,18
2053-01-04,HB,indikation_pflegeheim_dosen,651
2053-01-04,HB,dosen_differenz_zum_vortag,700
2053-01-04,HH,dosen_kumulativ,4756
2053-01-04,HH,indikation_alter_dosen,1704
2053-01-04,HH,indikation_beruf_dosen,2698
2053-01-04,HH,indikation_medizinisch_dosen,0
2053-01-04,HH,indikation_pflegeheim_dosen,2060
2053-01-04,HH,dosen_differenz_zum_vortag,616
2053-01-04,HE,dosen_kumulativ,37795
2053-01-04,HE,indikation_alter_dosen,10329
2053-01-04,HE,indikation_beruf_dosen,22051
2053-01-04,HE,indikation_medizinisch_dosen,1492
2053-01-04,HE,indikation_pflegeheim_dosen,14561
2053-01-04,HE,dosen_differenz_zum_vortag,4390
2053-01-04,MV,dosen_kumulativ,13832
2053-01-04,MV,indikation_alter_dosen,242
2053-01-04,MV,indikation_beruf_dosen,7738
2053-01-04,MV,indikation_medizinisch_dosen,29
2053-01-04,MV,indikation_pflegeheim_dosen,5968
2053-01-04,MV,dosen_differenz_zum_vortag,1773
2053-01-04,NI,dosen_kumulativ,8665
2053-01-04,NI,indikation_alter_dosen,1791
2053-01-04,NI,indikation_beruf_dosen,4198
2053-01-04,NI,indikation_medizinisch_dosen,1915
2053-01-04,NI,indikation_pflegeheim_dosen,5251
2053-01-04,NI,dosen_differenz_zum_vortag,3271
2053-01-04,NW,dosen_kumulativ,62692
2053-01-04,NW,indikation_alter_dosen,0
2053-01-04,NW,indikation_beruf_dosen,25744
2053-01-04,NW,indikation_medizinisch_dosen,0
2053-01-04,NW,indikation_pflegeheim_dosen,36956
2053-01-04,NW,dosen_differenz_zum_vortag,4435
2053-01-04,RP,dosen_kumulativ,9891
2053-01-04,RP,indikation_alter_dosen,0
2053-01-04,RP,indikation_beruf_dosen,5435
2053-01-04,RP,indikation_medizinisch_dosen,0
2053-01-04,RP,indikation_pflegeheim_dosen,4456
2053-01-04,RP,dosen_differenz_zum_vortag,1609
2053-01-04,SL,dosen_kumulativ,4836
2053-01-04,SL,indikation_alter_dosen,3655
2053-01-04,SL,indikation_beruf_dosen,584
2053-01-04,SL,indikation_medizinisch_dosen,0
2053-01-04,SL,indikation_pflegeheim_dosen,1823
2053-01-04,SL,dosen_differenz_zum_vortag,687
2053-01-04,SN,dosen_kumulativ,7740
2053-01-04,SN,indikation_alter_dosen,662
2053-01-04,SN,indikation_beruf_dosen,6354
2053-01-04,SN,indikation_medizinisch_dosen,1
2053-01-04,SN,indikation_pflegeheim_dosen,1385
2053-01-04,SN,dosen_differenz_zum_vortag,2874
2053-01-04,ST,dosen_kumulativ,15628
2053-01-04,ST,indikation_alter_dosen,4967
2053-01-04,ST,indikation_beruf_dosen,7523
2053-01-04,ST,indikation_medizinisch_dosen,649
2053-01-04,ST,indikation_pflegeheim_dosen,7804
2053-01-04,ST,dosen_differenz_zum_vortag,2262
2053-01-04,SH,dosen_kumulativ,12978
2053-01-04,SH,indikation_alter_dosen,3427
2053-01-04,SH,indikation_beruf_dosen,6611
2053-01-04,SH,indikation_medizinisch_dosen,2716
2053-01-04,SH,indikation_pflegeheim_dosen,5616
2053-01-04,SH,dosen_differenz_zum_vortag,3421
2053-01-04,TH,dosen_kumulativ,2715
2053-01-04,TH,indikation_alter_dosen,446
2053-01-04,TH,indikation_beruf_dosen,1976
2053-01-04,TH,indikation_medizinisch_dosen,1
2053-01-04,TH,indikation_pflegeheim_dosen,413
2053-01-04,TH,dosen_differenz_zum_vortag,493
2053-01-04,DE,dosen_kumulativ,316962
2053-01-04,DE,indikation_alter_dosen,73734
2053-01-04,DE,indikation_beruf_dosen,149727
2053-01-04,DE,indikation_medizinisch_dosen,10216
2053-01-04,DE,indikation_pflegeheim_dosen,131885
2053-01-04,DE,dosen_differenz_zum_vortag,44563
2053-01-05,BW,dosen_kumulativ,37840
2053-01-05,BW,indikation_alter_dosen,18907
2053-01-05,BW,indikation_beruf_dosen,11336
2053-01-05,BW,indikation_medizinisch_dosen,2023
2053-01-05,BW,indikation_pflegeheim_dosen,6476
2053-01-05,BW,dosen_differenz_zum_vortag,5621
2053-01-05,BY,dosen_kumulativ,82749
2053-01-05,BY,indikation_alter_dosen,18957
2053-01-05,BY,indikation_beruf_dosen,40959
2053-01-05,BY,indikation_medizinisch_dosen,1573
2053-01-05,BY,indikation_pflegeheim_dosen,28182
2053-01-05,BY,dosen_differenz_zum_vortag,4873
2053-01-05,BE,dosen_kumulativ,21955
2053-01-05,BE,indikation_alter_dosen,13487
2053-01-05,BE,indikation_beruf_dosen,7648
2053-01-05,BE,indikation_medizinisch_dosen,105
2053-01-05,BE,indikation_pflegeheim_dosen,14247
2053-01-05,BE,dosen_differenz_zum_vortag,2566
2053-01-05,BB,dosen_kumulativ,5404
2053-01-05,BB,indikation_alter_dosen,287
2053-01-05,BB,indikation_beruf_dosen,5097
2053-01-05,BB,indikation_medizinisch_dosen,20
2053-01-05,BB,indikation_pflegeheim_dosen,224
2053-01-05,BB,dosen_differenz_zum_vortag,2070
2053-01-05,HB,dosen_kumulativ,3195
2053-01-05,HB,indikation_alter_dosen,982
2053-01-05,HB,indikation_beruf_dosen,1062
2053-01-05,HB,indikation_medizinisch_dosen,29
2053-01-05,HB,indikation_pflegeheim_dosen,892
2053-01-05,HB,dosen_differenz_zum_vortag,518
2053-01-05,HH,dosen_kumulativ,5901
2053-01-05,HH,indikation_alter_dosen,1996
2053-01-05,HH,indikation_beruf_dosen,3495
2053-01-05,HH,indikation_medizinisch_dosen,44
2053-01-05,HH,indikation_pflegeheim_dosen,2122
2053-01-05,HH,dosen_differenz_zum_vortag,1145
2053-01-05,HE,dosen_kumulativ,41298
2053-01-05,HE,indikation_alter_dosen,11393
2053-01-05,HE,indikation_beruf_dosen,23963
2053-01-05,HE,indikation_medizinisch_dosen,1657
2053-01-05,HE,indikation_pflegeheim_dosen,15925
2053-01-05,HE,dosen_differenz_zum_vortag,3503
2053-01-05,MV,dosen_kumulativ,18014
2053-01-05,MV,indikation_alter_dosen,456
2053-01-05,MV,indikation_beruf_dosen,10024
2053-01-05,MV,indikation_medizinisch_dosen,27
2053-01-05,MV,indikation_pflegeheim_dosen,7828
2053-01-05,MV,dosen_differenz_zum_vortag,2570
2053-01-05,NI,dosen_kumulativ,15164
2053-01-05,NI,indikation_alter_dosen,3341
2053-01-05,NI,indikation_beruf_dosen,7376
2053-01-05,NI,indikation_medizinisch_dosen,3112
2053-01-05,NI,indikation_pflegeheim_dosen,8940
2053-01-05,NI,dosen_differenz_zum_vortag,6499
2053-01-05,NW,dosen_kumulativ,69225
2053-01-05,NW,indikation_alter_dosen,0
2053-01-05,NW,indikation_beruf_dosen,28846
2053-01-05,NW,indikation_medizinisch_dosen,0
2053-01-05,NW,indikation_pflegeheim_dosen,40387
2053-01-05,NW,dosen_differenz_zum_vortag,4160
2053-01-05,RP,dosen_kumulativ,12336
2053-01-05,RP,indikation_alter_dosen,0
2053-01-05,RP,indikation_beruf_dosen,7191
2053-01-05,RP,indikation_medizinisch_dosen,0
2053-01-05,RP,indikation_pflegeheim_dosen,5145
2053-01-05,RP,dosen_differenz_zum_vortag,2445
2053-01-05,SL,dosen_kumulativ,5633
2053-01-05,SL,indikation_alter_dosen,4279
2053-01-05,SL,indikation_beruf_dosen,672
2053-01-05,SL,indikation_medizinisch_dosen,0
2053-01-05,SL,indikation_pflegeheim_dosen,2156
2053-01-05,SL,dosen_differenz_zum_vortag,797
2053-01-05,SN,dosen_kumulativ,10767
2053-01-05,SN,indikation_alter_dosen,820
2053-01-05,SN,indikation_beruf_dosen,8945
2053-01-05,SN,indikation_medizinisch_dosen,1
2053-01-05,SN,indikation_pflegeheim_dosen,1821
2053-01-05,SN,dosen_differenz_zum_vortag,3027
2053-01-05,ST,dosen_kumulativ,17123
2053-01-05,ST,indikation_alter_dosen,5402
2053-01-05,ST,indikation_beruf_dosen,8196
2053-01-05,ST,indikation_medizinisch_dosen,738
2053-01-05,ST,indikation_pflegeheim_dosen,8588
2053-01-05,ST,dosen_differenz_zum_vortag,1495
2053-01-05,SH,dosen_kumulativ,17016
2053-01-05,SH,indikation_alter_dosen,4092
2053-01-05,SH,indikation_beruf_dosen,8459
2053-01-05,SH,indikation_medizinisch_dosen,2932
2053-01-05,SH,indikation_pflegeheim_dosen,6665
2053-01-05,SH,dosen_differenz_zum_vortag,3444
2053-01-05,TH,dosen_kumulativ,3711
2053-01-05,TH,indikation_alter_dosen,468
2053-01-05,TH,indikation_beruf_dosen,2856
2053-01-05,TH,indikation_medizinisch_dosen,7
2053-01-05,TH,indikation_pflegeheim_dosen,500
2053-01-05,TH,dosen_differenz_zum_vortag,500
2053-01-05,DE,dosen_kumulativ,367331
2053-01-05,DE,indikation_alter_dosen,84867
2053-01-05,DE,indikation_beruf_dosen,176125
2053-01-05,DE,indikation_medizinisch_dosen,12268
2053-01-05,DE,indikation_pflegeheim_dosen,150098
2053-01-05,DE,dosen_differenz_zum_vortag,45233
2053-01-06,BW,dosen_kumulativ,42899
2053-01-06,BW,indikation_alter_dosen,22030
2053-01-06,BW,indikation_beruf_dosen,12661
2053-01-06,BW,indikation_medizinisch_dosen,2303
2053-01-06,BW,indikation_pflegeheim_dosen,7340
2053-01-06,BW,dosen_differenz_zum_vortag,4971
2053-01-06,BY,dosen_kumulativ,84349
2053-01-06,BY,indikation_alter_dosen,19266
2053-01-06,BY,indikation_beruf_dosen,41737
2053-01-06,BY,indikation_medizinisch_dosen,1595
2053-01-06,BY,indikation_pflegeheim_dosen,28908
2053-01-06,BY,dosen_differenz_zum_vortag,1600
2053-01-06,BE,dosen_kumulativ,24159
2053-01-06,BE,indikation_alter_dosen,15037
2053-01-06,BE,indikation_beruf_dosen,8402
2053-01-06,BE,indikation_medizinisch_dosen,105
2053-01-06,BE,indikation_pflegeheim_dosen,15272
2053-01-06,BE,dosen_differenz_zum_vortag,2204
2053-01-06,BB,dosen_kumulativ,8182
2053-01-06,BB,indikation_alter_dosen,436
2053-01-06,BB,indikation_beruf_dosen,7724
2053-01-06,BB,indikation_medizinisch_dosen,21
2053-01-06,BB,indikation_pflegeheim_dosen,433
2053-01-06,BB,dosen_differenz_zum_vortag,2778
2053-01-06,HB,dosen_kumulativ,3825
2053-01-06,HB,indikation_alter_dosen,1018
2053-01-06,HB,indikation_beruf_dosen,1397
2053-01-06,HB,indikation_medizinisch_dosen,31
2053-01-06,HB,indikation_pflegeheim_dosen,1182
2053-01-06,HB,dosen_differenz_zum_vortag,630
2053-01-06,HH,dosen_kumulativ,7079
2053-01-06,HH,indikation_alter_dosen,2415
2053-01-06,HH,indikation_beruf_dosen,3561
2053-01-06,HH,indikation_medizinisch_dosen,86
2053-01-06,HH,indikation_pflegeheim_dosen,2271
2053-01-06,HH,dosen_differenz_zum_vortag,1178
2053-01-06,HE,dosen_kumulativ,44122
2053-01-06,HE,indikation_alter_dosen,11916
2053-01-06,HE,indikation_beruf_dosen,25931
2053-01-06,HE,indikation_medizinisch_dosen,1853
2053-01-06,HE,indikation_pflegeheim_dosen,16780
2053-01-06,HE,dosen_differenz_zum_vortag,2824
2053-01-06,MV,dosen_kumulativ,21713
2053-01-06,MV,indikation_alter_dosen,811
2053-01-06,MV,indikation_beruf_dosen,11746
2053-01-06,MV,indikation_medizinisch_dosen,46
2053-01-06,MV,indikation_pflegeheim_dosen,9712
2053-01-06,MV,dosen_differenz_zum_vortag,2359
2053-01-06,NI,dosen_kumulativ,22608
2053-01-06,NI,indikation_alter_dosen,5209
2053-01-06,NI,indikation_beruf_dosen,10900
2053-01-06,NI,indikation_medizinisch_dosen,4698
2053-01-06,NI,indikation_pflegeheim_dosen,13321
2053-01-06,NI,dosen_differenz_zum_vortag,7444
2053-01-06,NW,dosen_kumulativ,79578
2053-01-06,NW,indikation_alter_dosen,0
2053-01-06,NW,indikation_beruf_dosen,33961
2053-01-06,NW,indikation_medizinisch_dosen,0
2053-01-06,NW,indikation_pflegeheim_dosen,45625
2053-01-06,NW,dosen_differenz_zum_vortag,8851
2053-01-06,RP,dosen_kumulativ,15984
2053-01-06,RP,indikation_alter_dosen,0
2053-01-06,RP,indikation_beruf_dosen,9796
2053-01-06,RP,indikation_medizinisch_dosen,0
2053-01-06,RP,indikation_pflegeheim_dosen,6188
2053-01-06,RP,dosen_differenz_zum_vortag,3648
2053-01-06,SL,dosen_kumulativ,6511
2053-01-06,SL,indikation_alter_dosen,4940
2053-01-06,SL,indikation_beruf_dosen,813
2053-01-06,SL,indikation_medizinisch_dosen,0
2053-01-06,SL,indikation_pflegeheim_dosen,2430
2053-01-06,SL,dosen_differenz_zum_vortag,878
2053-01-06,SN,dosen_kumulativ,13006
2053-01-06,SN,indikation_alter_dosen,858
2053-01-06,SN,indikation_beruf_dosen,11072
2053-01-06,SN,indikation_medizinisch_dosen,1
2053-01-06,SN,indikation_pflegeheim_dosen,1933
2053-01-06,SN,dosen_differenz_zum_vortag,2239
2053-01-06,ST,dosen_kumulativ,17624
2053-01-06,ST,indikation_alter_dosen,5569
2053-01-06,ST,indikation_beruf_dosen,8461
2053-01-06,ST,indikation_medizinisch_dosen,738
2053-01-06,ST,indikation_pflegeheim_dosen,8818
2053-01-06,ST,dosen_differenz_zum_vortag,501
2053-01-06,SH,dosen_kumulativ,20078
2053-01-06,SH,indikation_alter_dosen,4842
2053-01-06,SH,indikation_beruf_dosen,9282
2053-01-06,SH,indikation_medizinisch_dosen,3234
2053-01-06,SH,indikation_pflegeheim_dosen,7768
2053-01-06,SH,dosen_differenz_zum_vortag,3062
2053-01-06,TH,dosen_kumulativ,5343
2053-01-06,TH,indikation_alter_dosen,650
2053-01-06,TH,indikation_beruf_dosen,4096
2053-01-06,TH,indikation_medizinisch_dosen,21
2053-01-06,TH,indikation_pflegeheim_dosen,583
2053-01-06,TH,dosen_differenz_zum_vortag,1165
2053-01-06,DE,dosen_kumulativ,417060
2053-01-06,DE,indikation_alter_dosen,94997
2053-01-06,DE,indikation_beruf_dosen,201540
2053-01-06,DE,indikation_medizinisch_dosen,14732
2053-01-06,DE,indikation_pflegeheim_dosen,168564
2053-01-06,DE,dosen_differenz_zum_vortag,46332
2053-01-07,BW,dosen_kumulativ,49103
2053-01-07,BW,indikation_alter_dosen,25827
2053-01-07,BW,indikation_beruf_dosen,14560
2053-01-07,BW,indikation_medizinisch_dosen,2433
2053-01-07,BW,indikation_pflegeheim_dosen,8088
2053-01-07,BW,dosen_differenz_zum_vortag,6180
2053-01-07,BY,dosen_kumulativ,88916
